,Message Type,Time,Name,Speed,Heading,Latitude,Longitude,Altitude,DistanceDriven,LongitudinalAcceleration,Slope,Stopped,RouteId,Connection.Id,LaneIndex,BlinkerRight,BlinkerLeft,BrakeLight
2012,VEHICLE_UPDATES,95000000000,veh_2,0.7918771778931841,129.8005433825947,52.99069545485742,-1.169401598944625,0.0,157.94789802581087,0.7918771778931841,0.0,true,1,230578234_197606780_197606779,0,false,false,false
2013,VEHICLE_UPDATES,95000000000,veh_3,1.7420593585120514,129.81136263975455,52.9907640825669,-1.1695312149666413,0.0,146.36985251928624,0.8220632780576125,0.0,false,3,230578234_197606780_197606779,0,true,false,false
2014,VEHICLE_UPDATES,95000000000,veh_0,0.7073921604314819,129.80054338260138,52.990496239843985,-1.1690253082567152,0.0,191.55897627556809,0.7073921604314819,0.0,false,3,230578234_197606780_197606779,0,false,false,false
2015,VEHICLE_UPDATES,95000000000,veh_1,0.7334327612770721,129.8005433825947,52.99062262827984,-1.1692640385588795,0.0,170.2350459945908,0.7334327612770721,0.0,false,3,230578234_197606780_197606779,0,false,false,false
2036,VEHICLE_UPDATES,96000000000,veh_4,11.665697714508394,116.71574107382192,52.98899676020337,-1.1627179061356805,0.0,648.6689688615088,0.10886684083379805,0.0,false,1,693635467_1817763807_506737412,0,false,false,false
2037,VEHICLE_UPDATES,96000000000,veh_2,0.984969406039454,129.8005433825972,52.99068961689727,-1.1693905717329491,0.0,158.93286743185033,0.984969406039454,0.0,false,1,230578234_197606780_197606779,0,false,false,false
2038,VEHICLE_UPDATES,96000000000,veh_3,0.30854963025518944,129.81136263975455,52.99076225338891,-1.169527761164487,0.0,146.67840214954143,-1.4335097282568618,0.0,false,3,230578234_197606780_197606779,0,true,false,true
2039,VEHICLE_UPDATES,96000000000,veh_0,0.7073921604314819,129.80054338260138,52.990496239843985,-1.1690253082567152,0.0,191.55897627556809,0.7073921604314819,0.0,true,3,230578234_197606780_197606779,0,false,false,false
2040,VEHICLE_UPDATES,96000000000,veh_1,0.438478580013668,129.8005433825972,52.99062002939116,-1.169259129594044,0.0,170.67352457460447,-0.2949541812634041,0.0,false,3,230578234_197606780_197606779,0,true,false,true
2061,VEHICLE_UPDATES,97000000000,veh_4,11.646050478991935,114.45460389363895,52.98895143060725,-1.1625615723314386,0.0,660.3150193405007,-0.01964723551645875,0.0,false,1,693635467_506737412_1817773679,0,false,false,false
2062,VEHICLE_UPDATES,97000000000,veh_2,0.984969406039454,129.8005433825972,52.99068961689727,-1.1693905717329491,0.0,158.93286743185033,0.984969406039454,0.0,true,1,230578234_197606780_197606779,0,false,false,false
2063,VEHICLE_UPDATES,97000000000,veh_3,0.17275036950346737,129.81136263975455,52.990761229271044,-1.1695258274543154,0.0,146.8511525190449,-0.13579926075172208,0.0,false,3,230578234_197606780_197606779,0,true,false,true
2064,VEHICLE_UPDATES,97000000000,veh_0,0.9656345272669569,129.8005433825947,52.99049051644906,-1.1690144976080965,0.0,192.52461080283504,0.9656345272669569,0.0,false,3,230578234_197606780_197606779,0,false,false,false
2065,VEHICLE_UPDATES,97000000000,veh_1,0.13374085705088576,129.8005433825972,52.990619236701086,-1.169257632305141,0.0,170.80726543165534,-0.30473772296278223,0.0,false,3,230578234_197606780_197606779,0,true,false,true
2086,VEHICLE_UPDATES,98000000000,veh_4,11.555893104368703,114.80623269904429,52.988905831421285,-1.1624069402321406,0.0,671.8709124448694,-0.09015737462323159,0.0,false,1,693635467_506737412_1817773679,0,false,false,false
2087,VEHICLE_UPDATES,98000000000,veh_2,0.9798568952828646,129.8005433825972,52.99068380923822,-1.1693796017612734,0.0,159.9127243271332,0.9798568952828646,0.0,false,1,230578234_197606780_197606779,0,false,false,false
2088,VEHICLE_UPDATES,98000000000,veh_3,0.17275036950346737,129.81136263975455,52.990761229271044,-1.1695258274543154,0.0,146.8511525190449,-0.13579926075172208,0.0,true,3,230578234_197606780_197606779,0,true,false,true
2089,VEHICLE_UPDATES,98000000000,veh_0,0.08115440277488299,129.8005433825972,52.990490035440224,-1.1690135890535847,0.0,192.60576520560994,-0.8844801244920739,0.0,false,3,230578234_197606780_197606779,0,true,false,true
2090,VEHICLE_UPDATES,98000000000,veh_1,0.13374085705088576,129.8005433825972,52.990619236701086,-1.169257632305141,0.0,170.80726543165534,-0.30473772296278223,0.0,true,3,230578234_197606780_197606779,0,true,false,true
2111,VEHICLE_UPDATES,99000000000,veh_4,11.277664120154338,115.0624354552666,52.98886055850585,-1.1622566612595284,0.0,683.1485765650237,-0.2782289842143655,0.0,false,1,693635467_506737412_1817773679,0,false,false,false
2112,VEHICLE_UPDATES,99000000000,veh_2,1.5622247696155682,129.8005433825972,52.990674549854646,-1.1693621119057893,0.0,161.47494909674876,0.5823678743327036,0.0,false,1,230578234_197606780_197606779,0,false,false,false
2113,VEHICLE_UPDATES,99000000000,veh_3,0.8344211119692773,129.81136263975455,52.990756034058194,-1.1695160180037039,0.0,147.72749194461957,0.8344211119692773,0.0,false,3,230578234_197606780_197606779,0,false,false,false
2114,VEHICLE_UPDATES,99000000000,veh_0,0.08115440277488299,129.8005433825972,52.990490035440224,-1.1690135890535847,0.0,192.60576520560994,-0.8844801244920739,0.0,true,3,230578234_197606780_197606779,0,true,false,true
2115,VEHICLE_UPDATES,99000000000,veh_1,0.7791934439446777,129.8005433825972,52.99061453471583,-1.1692487508656797,0.0,171.60057357232495,0.7791934439446777,0.0,false,3,230578234_197606780_197606779,0,false,false,false
2136,VEHICLE_UPDATES,100000000000,veh_4,11.679039780710706,115.0624354552666,52.98881367411523,-1.16210103414538,0.0,694.8276163457344,0.40137566055636853,0.0,false,1,693635467_506737412_1817773679,0,false,false,false
2137,VEHICLE_UPDATES,100000000000,veh_2,2.2872821661876515,129.8005433825947,52.990682625643394,-1.1693050452920573,0.0,163.7622312629364,0.7250573965720832,0.0,false,1,230578234_197606780_197606779,1,false,false,false
2138,VEHICLE_UPDATES,100000000000,veh_3,1.4894321518950164,129.81136263975873,52.990747204239035,-1.1694993458034535,0.0,149.2169240965146,0.6550110399257392,0.0,false,3,230578234_197606780_197606779,0,true,false,false
2139,VEHICLE_UPDATES,100000000000,veh_0,0.6695020431345527,129.8005433825947,52.990485961173746,-1.16900589336846,0.0,193.293163471814,0.6695020431345527,0.0,false,3,230578234_197606780_197606779,0,false,false,false
2140,VEHICLE_UPDATES,100000000000,veh_1,0.3067982541771306,129.80054338260138,52.99061271630388,-1.1692453161225176,0.0,171.90737182650207,-0.47239518976754713,0.0,false,3,230578234_197606780_197606779,0,true,false,true
2161,VEHICLE_UPDATES,101000000000,veh_4,11.334250559293547,116.62956665911821,52.98876733830095,-1.1619508682546367,0.0,706.1618669050281,-0.34478922141715884,0.0,false,1,38583784_1817773679_306113918,0,false,false,false
2162,VEHICLE_UPDATES,101000000000,veh_2,3.117864738800563,129.8005433825972,52.99066414588057,-1.1692701393418403,0.0,166.88009600173697,0.8305825726129115,0.0,false,1,230578234_197606780_197606779,1,false,false,false
2163,VEHICLE_UPDATES,101000000000,veh_3,1.6131991268480639,129.80812511049564,52.99073764221476,-1.169481285984851,0.0,150.83012322336265,0.12376697495304745,0.0,false,3,230578234_197606780_197606779,0,true,false,false
2164,VEHICLE_UPDATES,101000000000,veh_0,0.07659901792942746,129.8005433825972,52.990485507165,-1.169005035813401,0.0,193.36976248974344,-0.5929030252051253,0.0,false,3,230578234_197606780_197606779,0,false,false,true
2165,VEHICLE_UPDATES,101000000000,veh_1,0.3067982541771306,129.80054338260138,52.99061271630388,-1.1692453161225176,0.0,171.90737182650207,-0.47239518976754713,0.0,true,3,230578234_197606780_197606779,0,true,false,true
2186,VEHICLE_UPDATES,102000000000,veh_4,11.389630997747997,118.87909352093752,52.98871561533853,-1.1618044637832383,0.0,717.5514979027761,0.05538043845444918,0.0,false,1,38583784_1817773679_306113918,0,false,false,false
2187,VEHICLE_UPDATES,102000000000,veh_2,3.990956911817193,129.80054338259887,52.99064049123581,-1.169225458761036,0.0,170.87105291355417,0.8730921730166301,0.0,false,1,230578234_197606780_197606779,1,false,false,false
2188,VEHICLE_UPDATES,102000000000,veh_3,1.6131991268480639,129.80812511049564,52.99073764221476,-1.169481285984851,0.0,150.83012322336265,0.12376697495304745,0.0,true,3,230578234_197606780_197606779,0,true,false,false
2189,VEHICLE_UPDATES,102000000000,veh_0,0.07659901792942746,129.8005433825972,52.990485507165,-1.169005035813401,0.0,193.36976248974344,-0.5929030252051253,0.0,true,3,230578234_197606780_197606779,0,false,false,true
2190,VEHICLE_UPDATES,102000000000,veh_1,0.7554156787227839,129.8005433825972,52.99060807784438,-1.169236554679232,0.0,172.6899619010648,0.7554156787227839,0.0,false,3,230578234_197606780_197606779,0,false,false,false
2211,VEHICLE_UPDATES,103000000000,veh_4,11.28739596748154,116.65323237642455,52.98866681063894,-1.161657244628197,0.0,728.8388938702575,-0.1022350302664563,0.0,false,1,693635468_306113918_1817773672,0,false,false,false
2212,VEHICLE_UPDATES,103000000000,veh_2,4.697002917644568,129.80054338260138,52.99061265179227,-1.1691728737362237,0.0,175.56805583119873,0.7060460058273748,0.0,false,1,230578234_197606780_197606779,1,false,false,false
2213,VEHICLE_UPDATES,103000000000,veh_3,0.8689545255620033,129.80575296410768,52.99073244414775,-1.1694714674235218,0.0,151.70713218724907,0.8689545255620033,0.0,false,3,230578234_197606780_197606779,0,false,false,false
2214,VEHICLE_UPDATES,103000000000,veh_0,0.015147710109442377,129.8005433825972,52.990485277434935,-1.1690046018874598,0.0,193.40852186862855,0.015147710109442377,0.0,false,3,230578234_197606780_197606779,0,false,false,true
2215,VEHICLE_UPDATES,103000000000,veh_1,0.7554156787227839,129.8005433825972,52.99060807784438,-1.169236554679232,0.0,172.6899619010648,0.7554156787227839,0.0,true,3,230578234_197606780_197606779,0,false,false,false
2236,VEHICLE_UPDATES,104000000000,veh_4,11.664475333140114,116.65323237642455,52.98861739590935,-1.1615040201051654,0.0,740.5033692033976,0.3770793656585738,0.0,false,1,693635468_306113918_1817773672,0,false,false,false
2237,VEHICLE_UPDATES,104000000000,veh_2,5.6030542239313945,129.8005433825947,52.99057944209355,-1.1691101451550092,0.0,181.17111005513013,0.9060513062868267,0.0,false,1,230578234_197606780_197606779,1,false,false,false
2238,VEHICLE_UPDATES,104000000000,veh_3,1.4898631734540686,129.80172316090375,52.99072361366765,-1.1694547876530828,0.0,153.19699536070314,0.6209086478920653,0.0,false,3,230578234_197606780_197606779,0,true,false,false
2239,VEHICLE_UPDATES,104000000000,veh_0,0.629890627700217,129.58422864662768,52.99048102857079,-1.168996226459854,0.0,194.03841249632876,0.6147429175907746,0.0,false,3,230578234_197606780_197606779,0,false,false,false
2240,VEHICLE_UPDATES,104000000000,veh_1,0.6219269220018759,129.8005433825972,52.9906043916448,-1.1692295919325997,0.0,173.31188882306668,0.6219269220018759,0.0,false,3,230578234_197606780_197606779,0,false,false,false
2261,VEHICLE_UPDATES,105000000000,veh_4,11.307244953893939,116.65323237642455,52.988569494344546,-1.1613554884968453,0.0,751.8106141572915,-0.3572303792461753,0.0,false,1,693635468_306113918_1817773672,0,false,false,false
2262,VEHICLE_UPDATES,105000000000,veh_2,6.166840213001706,129.8005433825972,52.99054289075789,-1.1690411048607416,0.0,187.33795026813183,0.5637859890703112,0.0,false,1,230578234_197606780_197606779,1,false,false,false
2263,VEHICLE_UPDATES,105000000000,veh_3,0.6474678838928202,129.8005433825972,52.990719776098224,-1.1694475389253511,0.0,153.84446324459594,-0.8423952895612484,0.0,false,3,230578234_197606780_197606779,0,true,false,true
2264,VEHICLE_UPDATES,105000000000,veh_0,1.21798097366219,127.15468303430721,52.99047427364852,-1.1689794014195474,0.0,195.25639346999097,0.5880903459619731,0.0,false,3,170609431_197606779_506737415,0,true,false,false
2265,VEHICLE_UPDATES,105000000000,veh_1,0.6219269220018759,129.8005433825972,52.9906043916448,-1.1692295919325997,0.0,173.31188882306668,0.6219269220018759,0.0,true,3,230578234_197606780_197606779,0,false,false,false
2286,VEHICLE_UPDATES,106000000000,veh_4,11.501715836193295,116.65323237642455,52.98852076874314,-1.161204402665814,0.0,763.3123299934848,0.19447088229935616,0.0,false,1,693635468_306113918_1817773672,0,false,false,false
2287,VEHICLE_UPDATES,106000000000,veh_2,7.115952549269423,129.11131615564548,52.99050207754344,-1.1689629763069707,0.0,194.45390281740126,0.9491123362677172,0.0,false,1,230578234_197606780_197606779,1,false,false,false
2288,VEHICLE_UPDATES,106000000000,veh_3,0.12262101093047183,129.80054338260138,52.99071904931829,-1.1694461661217714,0.0,153.96708425552643,-0.5248468729623483,0.0,false,3,230578234_197606780_197606779,0,true,false,true
2289,VEHICLE_UPDATES,106000000000,veh_0,0.39639558636225614,126.33862924354757,52.99047235415519,-1.168974416220835,0.0,195.6527890563532,-0.8215853872999339,0.0,false,3,170609431_197606779_506737415,0,true,false,true
2290,VEHICLE_UPDATES,106000000000,veh_1,0.8711187313310802,129.80054338260138,52.9905992284692,-1.1692198393755802,0.0,174.18300755439776,0.8711187313310802,0.0,false,3,230578234_197606780_197606779,0,false,false,false
2311,VEHICLE_UPDATES,107000000000,veh_4,11.278411217810469,116.65323237642455,52.98847298896031,-1.1610562504840494,0.0,774.5907412112954,-0.22330461838282645,0.0,false,1,693635468_306113918_1817773672,0,false,false,false
2312,VEHICLE_UPDATES,107000000000,veh_2,7.652162393555045,121.06762724858265,52.99046546636613,-1.168867921716764,0.0,202.1060652109563,0.5362098442856222,0.0,false,1,170609431_197606779_506737415,1,false,false,false
2313,VEHICLE_UPDATES,107000000000,veh_3,0.0708553232543294,129.8005433825972,52.99071862935576,-1.1694453728609908,0.0,154.03793957878077,-0.051765687676142425,0.0,false,3,230578234_197606780_197606779,0,true,false,true
2314,VEHICLE_UPDATES,107000000000,veh_0,0.12461193750475259,126.08205427353617,52.99047175073826,-1.1689728490610198,0.0,195.77740099385798,-0.27178364885750356,0.0,false,3,170609431_197606779_506737415,0,true,false,true
2315,VEHICLE_UPDATES,107000000000,veh_1,0.8711187313310802,129.80054338260138,52.9905992284692,-1.1692198393755802,0.0,174.18300755439776,0.8711187313310802,0.0,true,3,230578234_197606780_197606779,0,false,false,false
2336,VEHICLE_UPDATES,108000000000,veh_4,11.33558608424745,116.65323237642455,52.988424966778716,-1.1609073475912453,0.0,785.9263272955428,0.057174866436980665,0.0,false,1,693635468_306113918_1817773672,0,false,false,false
2337,VEHICLE_UPDATES,108000000000,veh_2,8.208170322934166,121.06762724857929,52.9904258569085,-1.1687650039666413,0.0,210.31423553389047,0.5560079293791205,0.0,false,1,170609431_197606779_506737415,1,false,false,false
2338,VEHICLE_UPDATES,108000000000,veh_3,0.0708553232543294,129.8005433825972,52.99071862935576,-1.1694453728609908,0.0,154.03793957878077,-0.051765687676142425,0.0,true,3,230578234_197606780_197606779,0,true,false,true
2339,VEHICLE_UPDATES,108000000000,veh_0,0.12461193750475259,126.08205427353617,52.99047175073826,-1.1689728490610198,0.0,195.77740099385798,-0.27178364885750356,0.0,true,3,170609431_197606779_506737415,0,true,false,true
2340,VEHICLE_UPDATES,108000000000,veh_1,0.9315797298913822,129.8005433825972,52.990593706936586,-1.1692094099336887,0.0,175.11458728428914,0.9315797298913822,0.0,false,3,230578234_197606780_197606779,0,false,false,false
2361,VEHICLE_UPDATES,109000000000,veh_4,11.31880414039723,116.65323237642455,52.98837701550872,-1.1607586654769322,0.0,797.24513143594,-0.01678194385021925,0.0,false,1,693635468_306113918_1817773672,0,false,false,false
2362,VEHICLE_UPDATES,109000000000,veh_2,9.12813755357638,121.06762724857929,52.990381807941574,-1.1686505514742238,0.0,219.44237308746685,0.9199672306422144,0.0,false,1,170609431_197606779_506737415,1,false,false,false
2363,VEHICLE_UPDATES,109000000000,veh_3,0.6646615164354444,129.8005433825947,52.99071448818814,-1.1694375506741657,0.0,154.73662990666264,0.6646615164354444,0.0,false,3,230578234_197606780_197606779,0,false,false,false
2364,VEHICLE_UPDATES,109000000000,veh_0,0.7648213915526867,124.43356534714555,52.9904678727806,-1.1689627774539335,0.0,196.57823993277344,0.7648213915526867,0.0,false,3,170609431_197606779_506737415,0,false,false,false
2365,VEHICLE_UPDATES,109000000000,veh_1,0.9315797298913822,129.8005433825972,52.990593706936586,-1.1692094099336887,0.0,175.11458728428914,0.9315797298913822,0.0,true,3,230578234_197606780_197606779,0,false,false,false
2386,VEHICLE_UPDATES,110000000000,veh_4,11.447470575649174,116.65323237642164,52.98832851896636,-1.1606082935579576,0.0,808.6926020115892,0.12866643525194377,0.0,false,1,693635468_306113918_1817773672,0,false,false,false
2387,VEHICLE_UPDATES,110000000000,veh_2,10.064938749186695,115.06081795552278,52.990336527586436,-1.1685213356224242,0.0,229.50731183665354,0.9368011956103146,0.0,false,1,170609431_197606779_506737415,1,false,false,false
2388,VEHICLE_UPDATES,110000000000,veh_3,0.171868069806296,129.80054338260138,52.99071346951863,-1.1694356265256016,0.0,154.90849797646894,-0.49279344662914837,0.0,false,3,230578234_197606780_197606779,0,true,false,true
2389,VEHICLE_UPDATES,110000000000,veh_0,0.7648213915526867,124.43356534714555,52.9904678727806,-1.1689627774539335,0.0,196.57823993277344,0.7648213915526867,0.0,true,3,170609431_197606779_506737415,0,false,false,false
2390,VEHICLE_UPDATES,110000000000,veh_1,0.6668029321590438,129.8005433825972,52.99058975475241,-1.169201944785314,0.0,175.7813902164482,0.6668029321590438,0.0,false,3,230578234_197606780_197606779,0,false,false,false
2411,VEHICLE_UPDATES,111000000000,veh_4,11.544896119235897,116.65323237642166,52.98827960949632,-1.1604566422191411,0.0,820.2374981308251,0.0974255435867235,0.0,false,1,693635468_306113918_1817773672,0,false,false,false
2412,VEHICLE_UPDATES,111000000000,veh_2,10.924204841256142,113.94175431919294,52.99029447123996,-1.168374584530199,0.0,240.43151667790968,0.859266092069447,0.0,false,1,170609431_197606779_506737415,1,false,false,false
2413,VEHICLE_UPDATES,111000000000,veh_3,0.171868069806296,129.80054338260138,52.99071346951863,-1.1694356265256016,0.0,154.90849797646894,-0.49279344662914837,0.0,true,3,230578234_197606780_197606779,0,true,false,true
2414,VEHICLE_UPDATES,111000000000,veh_0,0.8268705919617787,122.73435952788509,52.990463868767165,-1.1689523784663476,0.0,197.40511052473522,0.8268705919617787,0.0,false,3,170609431_197606779_506737415,0,false,false,false
2415,VEHICLE_UPDATES,111000000000,veh_1,1.6283351165475324,129.8005433825947,52.990580103502786,-1.16918371487234,0.0,177.40972533299572,0.9615321843884885,0.0,false,3,230578234_197606780_197606779,0,true,false,false
2436,VEHICLE_UPDATES,112000000000,veh_4,11.639131764726596,116.65323237642455,52.9882303006077,-1.160303753370932,0.0,831.8766298955517,0.09423564549069852,0.0,false,1,693635468_306113918_1817773672,0,false,false,false
2437,VEHICLE_UPDATES,112000000000,veh_2,11.547336464282125,110.80333408502587,52.990227472091476,-1.1682409631898338,0.0,251.9788531421918,0.6231316230259836,0.0,false,1,170609431_197606779_506737415,0,false,false,false
2438,VEHICLE_UPDATES,112000000000,veh_3,0.5095725444843993,129.80054338260138,52.99071003575102,-1.1694291405379915,0.0,155.48783696686786,0.5095725444843993,0.0,false,3,230578234_197606780_197606779,0,false,false,false
2439,VEHICLE_UPDATES,112000000000,veh_0,0.8268705919617787,122.73435952788509,52.990463868767165,-1.1689523784663476,0.0,197.40511052473522,0.8268705919617787,0.0,true,3,170609431_197606779_506737415,0,false,false,false
2440,VEHICLE_UPDATES,112000000000,veh_1,1.6283351165475324,129.8005433825947,52.990580103502786,-1.16918371487234,0.0,177.40972533299572,0.9615321843884885,0.0,true,3,230578234_197606780_197606779,0,true,false,false
2461,VEHICLE_UPDATES,113000000000,veh_4,11.708001555021735,128.97321039385264,52.98817101098528,-1.160160839414414,0.0,843.5846314505735,0.06886979029513896,0.0,false,1,693635469_1817773672_197606773,0,false,false,false
2462,VEHICLE_UPDATES,113000000000,veh_2,12.070954099763185,105.88537240808246,52.99019507059692,-1.1680690751765432,0.0,264.049807241955,0.5236176354810596,0.0,false,1,170609431_197606779_506737415,0,false,false,false
2463,VEHICLE_UPDATES,113000000000,veh_3,0.07257548884572658,129.80054338259887,52.9907096055929,-1.1694283280194357,0.0,155.5604124557136,-0.4369970556386727,0.0,false,3,230578234_197606780_197606779,0,true,false,true
2464,VEHICLE_UPDATES,113000000000,veh_0,0.6358880695188418,121.4341229728475,52.99046078956118,-1.1689443813370284,0.0,198.04099859425406,0.6358880695188418,0.0,false,3,170609431_197606779_506737415,0,false,false,false
2465,VEHICLE_UPDATES,113000000000,veh_1,0.800628270371817,129.80054338260138,52.990574942862146,-1.1691739671214323,0.0,178.28041575132693,0.800628270371817,0.0,false,3,230578234_197606780_197606779,0,false,false,false
2486,VEHICLE_UPDATES,114000000000,veh_4,11.673153466273913,128.97321039385264,52.98810294820096,-1.1600285117668514,0.0,855.2577849168474,-0.03484808874782175,0.0,false,1,693635469_1817773672_197606773,0,false,false,false
2487,VEHICLE_UPDATES,114000000000,veh_2,12.589839012594894,105.99849937980353,52.990161208227896,-1.1678898341190318,0.0,276.6396462545499,0.5188849128317088,0.0,false,1,170609431_197606779_506737415,0,false,false,false
2488,VEHICLE_UPDATES,114000000000,veh_3,0.07257548884572658,129.80054338259887,52.9907096055929,-1.1694283280194357,0.0,155.5604124557136,-0.4369970556386727,0.0,true,3,230578234_197606780_197606779,0,true,false,true
2489,VEHICLE_UPDATES,114000000000,veh_0,0.3477347102424817,121.12040745350028,52.99045910570046,-1.1689400081159054,0.0,198.38873330449653,-0.2881533592763601,0.0,false,3,170609431_197606779_506737415,0,true,false,true
2490,VEHICLE_UPDATES,114000000000,veh_1,0.800628270371817,129.80054338260138,52.990574942862146,-1.1691739671214323,0.0,178.28041575132693,0.800628270371817,0.0,true,3,230578234_197606780_197606779,0,false,false,false
2511,VEHICLE_UPDATES,115000000000,veh_4,11.269789538890006,136.52567701238206,52.98803003010464,-1.1599124015680329,0.0,866.5275744557374,-0.40336392738390714,0.0,false,1,693635470_197606773_1817773652,0,false,false,false
2512,VEHICLE_UPDATES,115000000000,veh_2,13.548859043745324,106.25474510762996,52.99012408931032,-1.1676972942149857,0.0,290.18850529829524,0.9590200311504304,0.0,false,1,170609431_197606779_506737415,0,false,false,false
2513,VEHICLE_UPDATES,115000000000,veh_3,0.5531278068665415,129.8005433825972,52.990706139360086,-1.169421780710725,0.0,156.145228851894,0.5531278068665415,0.0,false,3,230578234_197606780_197606779,0,true,false,false
2514,VEHICLE_UPDATES,115000000000,veh_0,0.3477347102424817,121.12040745350028,52.99045910570046,-1.1689400081159054,0.0,198.38873330449653,-0.2881533592763601,0.0,true,3,170609431_197606779_506737415,0,true,false,true
2515,VEHICLE_UPDATES,115000000000,veh_1,0.6644118349067867,129.80054338260138,52.99057100484799,-1.1691665287488882,0.0,178.9448275862337,0.6644118349067867,0.0,false,3,230578234_197606780_197606779,0,false,false,false
2536,VEHICLE_UPDATES,116000000000,veh_4,11.594633196093024,148.3074986995162,52.987943732956126,-1.159816921480541,0.0,878.1222076518304,0.32484365720301867,0.0,false,1,27882269_1817773652_197606771,0,false,true,false
2537,VEHICLE_UPDATES,116000000000,veh_2,14.26485100609716,106.25474510762996,52.990085008502525,-1.167494579868286,0.0,304.4533563043924,0.7159919623518363,0.0,false,1,170609431_197606779_506737415,0,false,false,false
2538,VEHICLE_UPDATES,116000000000,veh_3,0.9069407643701934,129.8005433825972,52.9907007638811,-1.16941162706252,0.0,157.05216961626417,0.35381295750365194,0.0,false,3,230578234_197606780_197606779,0,true,false,false
2539,VEHICLE_UPDATES,116000000000,veh_0,0.9542894136393443,121.07946751727383,52.99045423665477,-1.1689273625294592,0.0,199.39424157516936,0.9542894136393443,0.0,false,3,170609431_197606779_506737415,0,false,false,false
2540,VEHICLE_UPDATES,116000000000,veh_1,0.38735401373581574,129.8005433825972,52.99056870897417,-1.1691621921568929,0.0,179.33218159996954,-0.27705782117097094,0.0,false,3,230578234_197606780_197606779,0,true,false,true
2561,VEHICLE_UPDATES,117000000000,veh_4,11.358082128999637,154.00207236753593,52.98785410524909,-1.1597371929910094,0.0,889.48028978083,-0.23655106709338725,0.0,false,1,27882269_1817773652_197606771,0,false,true,false
2562,VEHICLE_UPDATES,117000000000,veh_2,14.250887972446014,105.64934664432946,52.99004685146579,-1.1672916038174146,0.0,318.7042442768384,-0.013963033651146262,0.0,false,1,170609431_197606779_506737415,0,false,false,false
2563,VEHICLE_UPDATES,117000000000,veh_3,0.9069407643701934,129.8005433825972,52.9907007638811,-1.16941162706252,0.0,157.05216961626417,0.35381295750365194,0.0,true,3,230578234_197606780_197606779,0,true,false,false
2564,VEHICLE_UPDATES,117000000000,veh_0,0.9542894136393443,121.07946751727383,52.99045423665477,-1.1689273625294592,0.0,199.39424157516936,0.9542894136393443,0.0,true,3,170609431_197606779_506737415,0,false,false,false
2565,VEHICLE_UPDATES,117000000000,veh_1,0.07587512131897506,129.8005433825972,52.99056825925712,-1.1691613427028757,0.0,179.40805672128852,-0.3114788924168407,0.0,false,3,230578234_197606780_197606779,0,true,false,true
2586,VEHICLE_UPDATES,118000000000,veh_4,11.650584937151404,172.55204900184853,52.98775253973483,-1.1596985561185469,0.0,901.1308747179814,0.29250280815176666,0.0,false,1,27882269_1817773652_197606771,0,false,true,false
2587,VEHICLE_UPDATES,118000000000,veh_2,14.53901442224518,105.64934664433122,52.990008338361825,-1.1670843082200097,0.0,333.2432586990835,0.28812644979916513,0.0,false,1,170609431_197606779_506737415,0,false,false,false
2588,VEHICLE_UPDATES,118000000000,veh_3,0.9699209929676726,129.8005433825947,52.99069499739874,-1.169400734859471,0.0,158.02507957994496,0.9699209929676726,0.0,false,3,230578234_197606780_197606779,0,true,false,false
2589,VEHICLE_UPDATES,118000000000,veh_0,0.6010183507796965,121.07946751727717,52.990451326299365,-1.1689198039361022,0.0,199.99525992594906,0.6010183507796965,0.0,false,3,170609431_197606779_506737415,0,true,false,false
2590,VEHICLE_UPDATES,118000000000,veh_1,0.07587512131897506,129.8005433825972,52.99056825925712,-1.1691613427028757,0.0,179.40805672128852,-0.3114788924168407,0.0,true,3,230578234_197606780_197606779,0,true,false,true
2611,VEHICLE_UPDATES,119000000000,veh_4,9.847852323565965,182.64852893749799,52.98766425274878,-1.1596967394783533,0.0,910.9787270415475,-1.8027326135854391,0.0,false,1,27882269_1817773652_197606771,0,false,true,true
2612,VEHICLE_UPDATES,119000000000,veh_2,14.467854433719856,105.64934664432946,52.98997001340114,-1.166878027587596,0.0,347.7111131328034,-0.07115998852532357,0.0,false,1,170609431_197606779_506737415,0,false,false,false
2613,VEHICLE_UPDATES,119000000000,veh_3,0.265966413429098,129.8005433825947,52.99069342100334,-1.169397757235852,0.0,158.29104599337404,-0.7039545795385747,0.0,false,3,230578234_197606780_197606779,0,true,false,true
2614,VEHICLE_UPDATES,119000000000,veh_0,0.1362174088485413,121.07946751727717,52.990450666683714,-1.168918090823823,0.0,200.13147733479758,-0.4648009419311552,0.0,false,3,170609431_197606779_506737415,0,true,false,true
2615,VEHICLE_UPDATES,119000000000,veh_1,0.39708447767614985,129.8005433825972,52.99056569381005,-1.1691564969248638,0.0,179.8408924170236,0.39708447767614985,0.0,false,3,230578234_197606780_197606779,0,true,false,false
2636,VEHICLE_UPDATES,120000000000,veh_4,5.347852323565965,175.6407837136639,52.98761646757862,-1.1596951949947705,0.0,916.3265793651134,-4.5,0.0,false,1,27882269_1817773652_197606771,0,false,true,true
2637,VEHICLE_UPDATES,120000000000,veh_2,14.639861697125104,104.31321263474494,52.989933862675464,-1.166668008244542,0.0,362.35097482992853,0.17200726340524852,0.0,false,1,170609431_197606779_506737415,0,false,false,false
